1009,2018-12-22 11:34:05,neutral,Mitzy the Steampunk Dog - https://t.co/QNI7RIpWw6 #recycled #metal https://t.co/yMDatZKSkG
1009,2018-12-22 11:34:22,positive,"There was a young shepherd who was tending sheep 

With him was a dog the main guide for the sheep 

The shepherd w… https://t.co/TCOAaWlSMT"
1009,2018-12-22 11:34:45,neutral,RT @BlindDad_Uk: A homeless boy sleeps with his dog in the parking lot of the #HotelGranvia in #Barcelona. The managers were disturbed by t…
1009,2018-12-22 11:34:58,neutral,"RT @MPSBarnet: Have you seen #LostDog Honey a Siberian Huskey? 
Last seen Grahame Park Eatate NW9 #Colindale 
Honey is a Therapy dog for a…"
1009,2018-12-22 11:36:23,negative,"Emergency trip to the vets, arriving at supermarket at peak time covered in dog hair, running mentally and physical… https://t.co/f6qmV8sDil"
1009,2018-12-22 11:37:05,negative,Subject 13. And his Dog. Are loose somewhere in Metropolis
1009,2018-12-22 11:37:24,neutral,"RT @DogsTrust: If we've said it once, we've said it a thousand times... a dog is for life, not just for Christmas® 🎄🎁🚫🐶

Here are just 5 re…"
1009,2018-12-22 11:37:48,negative,RT @CharitySANE: A mental health #ThoughtForTheDay. Supporting someone with the Black Dog? Visit: https://t.co/7sVJ5JBUPm https://t.co/1H1E…
1009,2018-12-22 11:37:54,positive,@Birdyword Get that dog a new scarf for Crimbo
1009,2018-12-22 11:38:00,positive,Learn how to dance with your #dog safely using reward based training. Join in the fun following these Dancing with… https://t.co/R6ANbv7nmw
1009,2018-12-22 11:38:15,negative,"RT @NonnyHay: Today, in London I saw many homeless people, cold, thin, hungry. I saw  the flowers laid for Gyula Remes, 43 years old, homel…"
1010,2018-12-22 11:38:56,positive,RT @robdelaney: .@realDonaldTrump Sometimes I feel like the real “fence” is around your heart.
1010,2018-12-22 11:39:10,positive,@sacha_coward This is an absolute cracker of a fan! We also have dog and burlesque dancer variants in the collection.
1010,2018-12-22 11:40:06,positive,"Well, I’m a half century old and just roasted chestnuts for the first time. I’ve now landed myself a whole lot of o… https://t.co/f087dAW4yq"
1010,2018-12-22 11:40:45,negative,"RT @NonnyHay: Today, in London I saw many homeless people, cold, thin, hungry. I saw  the flowers laid for Gyula Remes, 43 years old, homel…"
