0,2018-12-23 11:31:52,positive,Justin Bieber and Hailey Baldwin announce new addition to the family #JustinBieber #HaileyBaldwin… https://t.co/vlTHMn8Gq1
0,2018-12-23 11:31:58,positive,RT @magicdmw: Congratulations you won’t regret saving this beautiful dog.❤️ https://t.co/JjElFzdmJK
0,2018-12-23 11:32:39,negative,Anyway here’s my dog being his usual jealous self whenever it’s someone else’s birthday https://t.co/tszC4PiBYq
0,2018-12-23 11:33:42,negative,"Let this pretty face dominate the fuck out of you, dog. 

#findom #findomme #cashcows #Certified… https://t.co/XXPvU07pmj"
0,2018-12-23 11:34:02,neutral,"VIDEO

Translating 'This Day Our Daily Dog' by Paraguayan poet Giselle Caputo with @yearofpoetry and the… https://t.co/wPfogTKCrQ"
0,2018-12-23 11:34:15,negative,Angry Mom Confronts Service Dog Handler After Being Told Not To Touch - HuffPost UK https://t.co/hGuxKvW79k
0,2018-12-23 11:34:50,neutral,RT @NJ_Davies: My neighbour’s dog Daisy was stolen outside Dvine wine bar in Clapham. If you see this woman and dog please call 07775676142…
0,2018-12-23 11:34:54,positive,Getting things ready for my dog to come home from hospital. Puppy pen put together and home made lambs liver treats… https://t.co/5teOuuGD8S
0,2018-12-23 11:34:56,neutral,https://t.co/fDP5N2Si8i
0,2018-12-23 11:35:58,positive,"@educated_guest I like the way the dog completely, so completely ignores the cat!"
0,2018-12-23 11:37:13,negative,Angry Mom Confronts Service Dog Handler After Being Told Not To Touch | HuffPost https://t.co/X0jUUtdwuV
0,2018-12-23 11:38:01,positive,Is My Dog Depressed? | Whole Dog Journal https://t.co/SIJawMKdqZ https://t.co/WJl8sL6f58
0,2018-12-23 11:38:41,positive,RT @Daily_Star: Justin Bieber and Hailey Baldwin announce new addition to the family #JustinBieber #HaileyBaldwin https://t.co/C0qX4hfxLc h…
