577,2018-12-31 10:59:23,neutral,Turkish police officer rescues dog from frozen lake https://t.co/PEe3uFAZpT
577,2018-12-31 10:59:29,positive,"RT @Jonathan__Leake: A walk in the woods can kill your dog. Alabama Rot is Britain’s deadly new canine killer.

https://t.co/P4tWXO5NdI
⁦@T…"
577,2018-12-31 10:59:38,negative,RT @TheKennelClubUK: New Year's Eve can be a very frightening time for dogs. So we've put together top tips to help you keep your four-legg…
577,2018-12-31 10:59:47,positive,"Fetch Kitty! - Sailor Mooon! SAILOR KITTY MOOOON! 🌟🌠 ✨✨✨

#sailormoon #kitty #catsofinstagram #love #fetch #dog cat… https://t.co/m85jDmInCU"
577,2018-12-31 11:00:00,neutral,@StanFastic @FidelCuntstruck @rinka_dog Classless
577,2018-12-31 11:00:02,neutral,"Have you checked out our menswear range, this shot from @bluebananaswindon is our Devil Dog Hoodie 😈 Shop the range… https://t.co/Pk3SUH1Z43"
577,2018-12-31 11:00:17,positive,"RT @TimesScience: A walk in the woods can kill your dog. Alabama Rot is Britain’s deadly new canine killer.

https://t.co/H9rb0rv5qV
@TheKe…"
577,2018-12-31 11:01:23,negative,"RT @omid9: Re this tweet: 
Like me saying “my dog has no nose” 
You: How does it smell? 
Me: Terrible. 
You: didn't happen mate https://t.c…"
577,2018-12-31 11:01:48,positive,This morning I have celebrated my pay cheque by getting button up PJs and a couple more casual button ups (not goin… https://t.co/k2I3JPVq7n
577,2018-12-31 11:02:38,negative,"@bfrodriguez_ @shanenickerson You’ve either got the wrong sort of sofa or The wrong sort of dog..
Not sure which 🤔"
577,2018-12-31 11:02:43,positive,"RT @DogsTrust: Lovely Taff is as excited for 2019 as we are 😃🎉 #NewYearsEve
He's at @DT_Shrewsbury and would like owners who will take him…"
577,2018-12-31 11:03:04,neutral,RT @Independent: Turkish police officer rescues dog from frozen lake https://t.co/PEe3uFAZpT
578,2018-12-31 11:04:48,positive,"@IamStan @EleanorHaproff For those two, we'll become dog friendly 😍"
578,2018-12-31 11:05:20,negative,Another disgraceful example of small businesses being killed off by pointless regulation: https://t.co/1F6EQgjSL8
578,2018-12-31 11:05:58,neutral,RT @robeson_isabel: 7) The racists were the men who premeditated their attacks on the white women and set upon them like a bunch of rabid d…
578,2018-12-31 11:06:11,negative,"RT @samatlounge: Also, I'm staying in tonight &amp; if anyone is having a shitty time, feel free to DM me. Especially friends with that fucking…"
578,2018-12-31 11:06:19,positive,"RT @VeroVero777: This #Remainers, #FBPE or not, is why Brextremists of both main parties are chewing the carpets with rage👇
They are desper…"
578,2018-12-31 11:06:27,neutral,"Edward and Tuesday, a sightless teddy and his trusty guide dog, show blindness is no barrier to adventure #news #eu… https://t.co/bMkMjxVqSn"
578,2018-12-31 11:06:29,negative,RT @TheKennelClubUK: New Year's Eve can be a very frightening time for dogs. So we've put together top tips to help you keep your four-legg…
578,2018-12-31 11:07:07,negative,RT @RichardWellings: Another disgraceful example of small businesses being killed off by pointless regulation: https://t.co/1F6EQgjSL8
578,2018-12-31 11:07:42,negative,Lost: Black Labrador Retriever Male In South East (OX3) https://t.co/dkxFO6w0CE
578,2018-12-31 11:08:07,neutral,RT @Independent: Turkish police officer rescues dog from frozen lake https://t.co/PEe3uFAZpT
579,2018-12-31 11:09:17,positive,"RT @_Alex_Iaco_: Kobi always unwraps his present frantically  and away from everyone. The second his toy is ready, he dashes back to show i…"
579,2018-12-31 11:09:53,positive,RT @VetsGetScanning: Beloved dog killed in 'ferocious attack' on beach #SouthEnd https://t.co/mM8ynV4DG7
579,2018-12-31 11:10:52,negative,RT @RichardWellings: Another disgraceful example of small businesses being killed off by pointless regulation: https://t.co/1F6EQgjSL8
