289,2018-12-30 10:54:22,negative,@KeriWarbis Is the Dog and Trumpet a topical reference to the failure of HMV? #thearchers
289,2018-12-30 10:54:56,negative,"Outrageous dog piling on #RachelSwindon 
No links just screen shots and ignorant comments.
#SocialistSunday https://t.co/c9G6S71RpR"
289,2018-12-30 10:54:59,neutral,RT @BlondeHistorian: 1. Visual impairment is a spectrum. I can watch this video but I am waiting for a Guide Dog &amp; registered sight impaire…
289,2018-12-30 10:55:13,neutral,Walking the dog along # a Thames Path. #walkies https://t.co/tSEjr14T3x
289,2018-12-30 10:55:32,positive,RT @DogsTrust: Dingo loves to chase and play and is very good at looking great in all his photos @DT_Kenilworth 📸🐶 He's been looking for hi…
289,2018-12-30 10:56:06,negative,"RT @GMB: The heartbreaking story of poor Snoop, who was captured on CCTV chasing his owner's car after they dumped him on the roadside. htt…"
289,2018-12-30 10:56:28,positive,"RT @TheaDickinson: Great news from our Swiss friends 🇬🇧🇨🇭

Relations between Switzerland and the United Kingdom date back to the early Midd…"
289,2018-12-30 10:56:49,positive,RT @joeflatman: There is a man in my local park with a dog named #hashtag. I’m not sure what the appropriate #hashtag is for calling #hasht…
289,2018-12-30 10:57:44,positive,Wtf kind of sadist puts Bolt on in a gym? y'all think crying on a treadmill is a good look - spoiler alert #1 the d… https://t.co/xKZO1gAocL
290,2018-12-30 10:59:45,negative,RT @CharitySANE: A mental health #ThoughtForTheDay. Supporting someone with the Black Dog? Visit: https://t.co/7sVJ5JBUPm https://t.co/7Lql…
290,2018-12-30 11:00:00,positive,"Calling all romance readers! 

It's your last chance to get HAPPILY EVER AFTER AT THE DOG &amp; DUCK is in the… https://t.co/CiKWvMCx9m"
290,2018-12-30 11:00:06,positive,RT @dotslondon: DOTS is SOUL-ly ran by volunteers &amp; we provide an all round support service supporting both owner &amp; dog with not only stree…
290,2018-12-30 11:01:22,neutral,@2PAC yeah thug my ones ambitions of a rida wat Eva makes u thug it's awite dog #dogs hood
290,2018-12-30 11:02:52,positive,RT @DaniRabaiotti: Just wrote 'the number of pucks a pack has' in my manuscript an now all I can think about is wild dog ice hockey https:/…
290,2018-12-30 11:03:15,positive,RT @DogsTrust: Dingo loves to chase and play and is very good at looking great in all his photos @DT_Kenilworth 📸🐶 He's been looking for hi…
291,2018-12-30 11:04:51,positive,"RT @Aria_Fiction: Calling all romance readers! 

It's your last chance to get HAPPILY EVER AFTER AT THE DOG &amp; DUCK is in the @AmazonKindle…"
291,2018-12-30 11:04:55,positive,RT @DogsTrust: .@DT_Ilfracombe's Benji is the birthday boy today! This loving chap who adores cuddles is celebrating his 4th birthday. 🎂🎈🎁…
291,2018-12-30 11:05:25,positive,@emmavj Ha! Nope. ‘re:member’ is my current favourite album for working. Also love John Hopkins ‘Singularity’. Love… https://t.co/z4i3npwoU2
291,2018-12-30 11:06:26,positive,RT @Zarqoon6: More than 800 families from Waziristan are not allowed to go back to their homes &amp; live a dog life in Bakka Khel IDP camps fo…
291,2018-12-30 11:07:03,neutral,"RT @MetPolSgt: Left my tablet unlocked an found the Dog had been on the profile page of @RAFpolicedog 
He jumped up to give me kisses.....…"
291,2018-12-30 11:07:22,negative,2018 finishes tomorrow and i'm sick as a dog with no new years eve plans. Bants. 🤙🤙
291,2018-12-30 11:08:14,neutral,"@2PAC check my Facebook page dog @Greig ingram or grieg ingram it's a shot to the west side Bro,s u don't want ur Ho,s to see its a must see"
291,2018-12-30 11:08:47,neutral,RT @NataG73: I swear this dog would rather be anywhere but here taking selfies with me 😔😂 #puppylove #mygirl https://t.co/dydt75HEF1
292,2018-12-30 11:09:55,positive,"RT @dotslondon: Good morning....
Today we have 2 dog stations operating, London &amp; Chatham,Kent providing free accessible vet care, nutricio…"
