289,2019-01-02 13:54:21,negative,RT @dotslondon: Who remembers street dog Tye whose homeless dad sadly passed away last February &amp; we took ownership &amp; rehomed his pawjus do…
289,2019-01-02 13:54:22,neutral,RT @DasherGuidedog: @dog_gem @blindseyeview @GdSergeant @GdVikki @GuideDogVerity @RetiredArnieGD @blind Mum and I have had numerous taxi re…
289,2019-01-02 13:54:43,positive,RT @DogsTrust: Come &amp; meet Dolly at @DT_Ilfracombe ✨🐾 This cutie has lots of energy &amp; loves a sprint around the garden. She walks really ge…
289,2019-01-02 13:54:51,positive,RT @ChangeHsp: Missing dog ❗️Please retweet ❗️ This beautiful &amp; much loved dog Charlie is missing. He hasn't been seen since New Years Eve…
289,2019-01-02 13:55:10,positive,"Have you got your copy of Barby Keel's emotional book, Will You Love Me?

Based on the true story of a neglected an… https://t.co/bRmnOCXCVX"
289,2019-01-02 13:55:38,positive,RT @suttonemma1: Just been for a lovely walk with the dog. On way home came across this burnt out bike (Abbey rec /Nursery Road playing fie…
289,2019-01-02 13:56:55,positive,RT @chrisinsilico: More antisemitic dog whistling from LeaveEU. Why are they still allowed on Twitter? https://t.co/g7tZCCKhvH
290,2019-01-02 13:57:54,positive,RT @DogsTrust: We're scratching our heads about why Daphne from @DT_Newbury hasn't found a furever home yet 🤔🐶 This girl is gorgeous! She's…
290,2019-01-02 13:58:46,positive,"RT @SkyNews: Remember the moment three boys were filmed saving a dog caught in a snake’s death grip? 

This was one of our top performing v…"
290,2019-01-02 13:59:34,positive,"Nothing more festive than a dog with a banana 
https://t.co/bFb1ZjbSTe"
290,2019-01-02 14:00:01,positive,"RT @ruqaiya_h: Might as well make it 10-in-1, use it to clean your clothes/car/kitchen/shoes/dog too 🤦🏻‍♀️ 

#men https://t.co/dwdjErX9qa"
290,2019-01-02 14:00:50,positive,Absolute 10/10 train dog https://t.co/60pWEwgBw7
290,2019-01-02 14:01:37,negative,RT @dotslondon: Who remembers street dog Tye whose homeless dad sadly passed away last February &amp; we took ownership &amp; rehomed his pawjus do…
290,2019-01-02 14:01:42,neutral,@Simonro40611952 @AlisdairC @challengesheff @NSUNnews @AlisonF101 @ULtheatre @MarkOneinFour @MUNReporter… https://t.co/WwTeT8WdNq
290,2019-01-02 14:02:05,positive,RT @ChangeHsp: Missing dog ❗️Please retweet ❗️ This beautiful &amp; much loved dog Charlie is missing. He hasn't been seen since New Years Eve…
290,2019-01-02 14:02:23,positive,RT @chrisinsilico: More antisemitic dog whistling from LeaveEU. Why are they still allowed on Twitter? https://t.co/g7tZCCKhvH
291,2019-01-02 14:02:55,positive,"RT @david_freyne: 2018 achievements, in order of importance. 

1. I got a dog.
2. Some other non-dog related stuff.

Happy New Year!"
291,2019-01-02 14:04:18,neutral,@paulSDMCR Named after the dog in Sleeper??
291,2019-01-02 14:04:49,positive,"RT @LollyCapehorn: Twitter I need your help. 

This is Tigger, I delivered her myself,her dad was my original baby. We want to breed her, a…"
291,2019-01-02 14:06:00,negative,RT @dotslondon: Who remembers street dog Tye whose homeless dad sadly passed away last February &amp; we took ownership &amp; rehomed his pawjus do…
291,2019-01-02 14:06:42,positive,RT @ChangeHsp: Missing dog ❗️Please retweet ❗️ This beautiful &amp; much loved dog Charlie is missing. He hasn't been seen since New Years Eve…
