0,2018-12-18 10:59:16,negative,Also downward dog hurts my everything and my hips are too tight. Child’s pose though? That’s my babe.
0,2018-12-18 10:59:34,neutral,"He’s got a 
Dog 
But he’s a 
Dog"
0,2018-12-18 10:59:47,neutral,Where's Blue Dog🐕 - https://t.co/DQisp7Cljm
0,2018-12-18 11:00:03,negative,I really wish I hadn't fallen out with my ex housemate cos I miss his stupid dog https://t.co/De2rPNpKGr
0,2018-12-18 11:00:21,neutral,"In can a battle ensues, have outfitted the dog and bird accordingly."
0,2018-12-18 11:00:33,positive,"My dog is definitely the favourite in the house, he has two beds worth £200 each 😏 pampered pooch much?"
0,2018-12-18 11:02:31,positive,"RT @KillsCg: When trappers don't find a coyote in the traps, many other animals are left injured if they are released and others not so luc…"
0,2018-12-18 11:02:40,negative,How depressing is it when u go to stroke a dog and it backs away from u :(( just let me love u dog
0,2018-12-18 11:03:16,positive,So jokes that one of my neighbours only says hello to me when I have my dog otherwise straight up ignores me 😂
0,2018-12-18 11:04:13,positive,"@Burrito_Tim ""Jeezy Creezy"", ""good dog"", and ""hail Satan""."
0,2018-12-18 11:04:51,positive,Dodger watching TV with his mate makes me emotional 😭 #petsastherapy #staffordshirebullterrier #love… https://t.co/eR5lshlYdN
0,2018-12-18 11:05:29,negative,"Pogba is a dog shit cm who needs two world class holding midfielders to unlock him, im tired fuck this guy man"
0,2018-12-18 11:07:12,negative,RT @KatieLabbett: @Julia49326859 @MarkLabbett Mm not sure - he’s 3 now and I don’t see much improvement other than being a scardy dog and b…
0,2018-12-18 11:07:56,positive,"👉 ADORABLE : Homeless Man Goes To The Hospital, Staff Soon Realize That He’s Not Alone 🐶
👇👇 #doginfo #doglover… https://t.co/kz2qJHp29B"
0,2018-12-18 11:08:06,neutral,"""Change the rules of vaccines being  essential to get a dog breeding license."" https://t.co/Yxmj96BgB6"
0,2018-12-18 11:09:44,positive,RT @SabrinaGhayour: Day 18 of my #CookbookAdvent goes to the brilliant @felicitycloake who apart from spending her time as long suffering o…
0,2018-12-18 11:10:35,neutral,@H4ryB @PrivateEyeNews Could Brexit be ‘wag the dog’ for climate change?
0,2018-12-18 11:11:26,positive,RT @CEN_HQ: A dog isn't just for Christmas - @mariacaulfield wants to see protections for dogs and puppies in 2019. Progress has been made…
